from;to
1045;1273
1045;1407
1045;1087
1045;379
1045;927
1045;1155
1045;1379
1153;338
1153;203
1153;1015
1153;145
1153;997
1153;162
1153;258
1153;294
1153;816
1153;1011
1249;1298
1249;949
1249;391
1249;92
1249;271
1249;491
1249;982
1249;1243
256;1298
256;82
256;204
256;257
256;258
256;414
256;761
256;1231
294;374
294;832
294;455
294;1011
294;494
294;727
294;293
425;636
425;1015
425;1286
425;832
425;630
425;249
425;271
425;913
425;1231
534;39
534;163
534;293
534;319
534;391
534;835
534;905
534;992
534;1015
740;104
740;82
740;710
1087;271
1087;728
1087;982
1087;1379
1164;1262
1164;203
1164;749
1164;764
1164;992
1164;420
1164;802
1164;274
1164;1156
1346;39
1346;82
1346;749
1346;862
1346;905
1346;913
1346;1104
584;599
584;949
584;866
584;1331
584;680
584;997
584;965
584;585
584;257
584;816
597;104
597;140
597;92
597;133
597;278
597;710
597;992
732;38
732;283
732;323
732;802
732;937
732;1271
1109;1331
1109;420
1109;672
1109;816
1109;886
1109;1099
1109;1334
1204;203
1204;145
1204;764
1204;672
1204;816
1204;1118
1273;39
1273;338
1273;1262
1273;649
1273;774
1273;797
1273;891
133;891
133;420
133;530
133;585
627;391
627;145
627;257
627;278
627;451
627;885
630;203
630;391
630;598
630;422
630;697
792;636
792;526
792;598
792;965
792;1379
802;926
802;147
802;455
802;797
802;1243
843;414
843;494
843;710
1193;1205
1193;886
1193;913
283;39
283;203
283;898
283;905
283;926
379;140
379;710
379;1231
414;323
414;949
414;1406
414;712
414;455
414;728
455;391
455;1115
455;919
455;145
455;163
455;937
885;997
885;764
885;797
919;1271
919;835
919;82
919;891
919;212
919;712
919;749
919;1381
927;1298
927;140
927;832
927;271
927;319
927;1226
1015;213
1015;258
1015;422
1015;475
1015;1176
1015;1243
1015;1331
1243;727
74;813
74;998
74;1115
74;1331
866;145
866;965
866;1226
937;680
937;1155
86;306
86;764
86;864
86;905
391;213
391;1049
835;1262
835;585
835;710
835;775
835;797
835;1118
835;1325
871;374
871;212
871;249
871;451
871;1231
871;1286
1406;949
1406;727
1406;832
1406;1155
1406;1226
39;38
39;203
39;323
39;599
39;949
163;1331
163;491
163;992
163;1098
163;162
163;1118
212;83
212;213
212;1011
212;1155
213;494
278;1331
278;992
278;1099
306;599
306;271
306;764
306;965
998;204
998;420
998;774
998;862
998;905
92;864
92;598
92;669
92;712
92;909
92;965
92;1001
813;104
813;636
813;203
813;293
813;585
813;832
813;1011
813;1226
828;16
828;464
828;519
828;615
828;665
828;897
828;1083
828;1149
828;1282
828;1386
886;728
886;816
886;1104
886;1226
886;1381
970;1100
970;8
970;459
970;486
970;594
970;786
970;822
970;873
970;961
970;973
970;1106
970;1131
970;1222
970;1277
970;1340
271;891
271;420
271;1155
271;862
669;491
669;909
669;1325
749;83
749;319
749;533
749;728
749;1176
905;727
145;1298
145;83
145;1099
862;323
862;526
1118;323
1118;203
1118;162
1118;258
1325;636
1325;965
1325;1011
1325;257
1325;728
1331;494
1331;864
203;204
203;926
710;1271
710;257
710;383
710;491
710;1049
816;1115
832;338
832;140
832;1001
832;761
832;1099
374;38
374;258
374;274
374;1262
374;1381
712;891
712;1407
712;526
712;728
764;1115
764;1028
764;585
764;774
909;147
909;258
909;1166
1205;1137
1205;82
1205;319
1205;383
1205;965
1205;997
1205;1001
650;682
57;58
57;59
57;44
57;252
57;1294
195;532
195;1305
397;1063
397;883
397;1264
397;1324
543;807
543;59
543;330
543;438
543;544
543;1023
1007;574
1007;778
1007;429
1007;848
636;526
636;38
636;162
83;526
83;997
83;1298
83;680
249;338
249;1298
249;1028
249;727
249;898
249;1176
383;104
383;1166
533;1262
533;949
533;274
533;1098
533;293
533;475
1286;949
1286;1363
1407;475
1407;82
1407;598
82;949
1226;292
1226;1099
1226;204
1334;1099
1334;774
1334;451
274;1080
274;422
274;1166
599;475
599;1231
727;526
727;670
727;949
727;965
1231;992
1231;420
1049;997
1049;140
1049;728
1156;1298
1156;451
912;1323
912;532
912;867
912;1401
912;438
912;547
912;921
912;321
912;848
912;1368
309;244
309;1218
309;349
309;1137
309;79
309;350
309;497
309;1122
309;368
309;611
965;997
965;1262
965;162
293;339
293;491
293;949
293;864
293;530
526;529
526;1104
1028;491
1028;585
1028;1379
1028;680
1028;982
147;1271
147;1001
147;423
147;891
147;1098
491;529
491;797
491;1011
992;323
992;475
992;1381
954;4
954;219
954;349
954;432
954;827
954;879
954;1398
845;5
845;244
845;1321
845;94
845;95
845;327
845;448
845;679
845;933
845;955
845;1185
894;768
894;767
894;1327
894;1172
894;1108
894;188
894;983
894;96
894;107
894;372
1013;219
1013;558
1013;302
1013;436
1013;664
1013;825
1013;1096
1013;687
1013;981
1225;466
1225;1033
1225;1106
494;1271
494;1104
140;1098
680;1098
680;898
1262;38
1262;323
1262;423
1262;864
1262;891
1262;913
1262;1099
891;257
891;1379
585;982
451;457
1166;1271
1166;423
1166;1104
913;1011
530;172
530;1381
1099;649
1271;38
1271;1098
1176;1298
1176;319
1176;1115
257;774
475;422
705;675
774;1001
774;258
323;38
323;423
323;864
1001;1408
1001;338
1001;420
369;58
369;1063
369;1111
369;330
369;429
369;462
369;532
369;684
369;1023
369;1062
258;797
38;338
38;1298
319;1115
422;997
422;1381
359;741
359;182
359;615
359;577
359;154
359;1293
359;125
359;189
359;264
359;756
246;1349
246;904
246;1210
246;808
246;765
246;928
246;153
246;160
246;1382
471;232
471;295
471;174
471;868
471;48
471;165
471;1284
471;176
471;457
471;504
471;624
471;940
471;1170
449;863
449;941
449;480
449;1352
449;1185
449;1246
449;957
449;1047
449;1179
449;1398
449;230
449;626
761;949
104;9
104;997
649;1381
1098;1079
1098;949
1155;1042
997;1104
162;398
697;1221
697;516
697;1260
697;858
697;860
697;297
697;617
775;432
775;386
775;933
775;357
775;1186
775;956
775;304
16;1074
16;15
16;464
16;602
16;632
16;662
16;741
16;1097
16;1203
16;1345
464;1167
464;311
464;616
464;661
464;675
464;817
464;844
464;1275
519;1052
519;1077
519;1040
519;1232
519;1275
519;1105
519;512
519;1387
519;865
519;665
519;1282
615;904
615;1345
615;69
615;911
615;91
615;121
615;289
615;348
615;522
615;577
615;676
615;1201
615;1215
615;1223
615;1378
665;685
665;1275
665;484
665;216
897;17
897;683
897;904
897;1345
897;269
897;411
897;454
897;616
897;808
897;1040
897;1077
897;1223
897;1229
1083;984
1083;398
1083;791
1083;91
1083;382
1083;175
1083;186
1083;618
1149;77
1149;453
1149;683
1149;1198
1149;184
1149;216
1149;1378
1282;643
1282;1314
1282;928
1282;569
1282;1201
1386;741
1386;411
1386;137
1386;721
1386;618
1386;216
1100;4
1100;200
1100;20
1100;96
1100;430
1100;626
1100;679
1100;753
1100;799
1100;1172
1100;1222
8;941
8;122
8;187
8;652
8;1047
8;1179
8;1277
459;356
459;1376
459;448
459;13
459;290
459;1389
486;827
486;1352
486;127
486;1152
486;821
486;497
486;1122
486;169
486;350
486;1270
486;1186
486;1095
486;230
486;1106
594;94
594;350
594;448
594;357
594;595
594;1080
786;608
786;1218
786;767
786;973
786;1032
786;1398
786;1254
822;1137
822;1131
822;766
822;1043
822;1302
822;644
822;241
822;413
822;933
822;955
822;290
822;1032
873;407
873;558
873;1191
873;20
873;105
873;106
873;448
873;595
873;605
873;981
873;1108
873;1181
961;1200
961;1017
961;349
961;308
961;973
961;385
961;1270
961;286
973;941
973;18
973;1246
973;29
973;766
973;241
973;372
973;679
973;825
973;1032
973;1095
973;1389
1106;1377
1106;339
1106;1127
1106;327
1106;372
1106;1217
1106;514
1106;956
1106;1177
1106;107
1131;461
1131;349
1131;1137
1131;1191
1131;611
1131;1179
1131;1398
1131;1046
1131;76
1131;626
1131;644
1222;122
1222;611
1222;96
1222;679
1222;925
1277;1114
1277;1185
1277;956
1277;1349
1340;302
1340;827
1340;1185
1340;879
1340;933
1340;1032
1340;188
1340;46
1340;326
1340;357
1340;595
1340;1239
1137;219
1137;529
1137;1017
1137;1263
1137;20
1137;436
1137;663
1137;766
1137;925
1137;1127
1137;1352
358;1063
358;1267
358;353
358;725
358;1180
358;282
1280;409
1280;847
268;951
268;252
268;944
268;1073
268;1093
268;1158
268;1180
976;1291
976;136
976;330
976;610
976;787
976;810
976;944
976;1368
1037;1139
1037;1004
1037;1305
1063;574
1063;951
1063;544
1063;780
1267;785
1267;44
1267;778
1267;820
1267;1180
1267;1295
353;58
725;820
725;780
725;282
725;1158
1180;438
1180;684
1180;944
282;781
282;780
282;1158
282;921
282;1324
1111;781
1111;462
409;408
847;1295
847;848
1362;658
1362;1315
1362;833
1362;874
1362;908
1362;25
1401;59
1401;781
1401;442
1401;867
1401;243
729;1035
729;243
936;682
936;220
936;243
936;1062
936;1309
4;5
4;200
4;219
4;244
4;407
4;461
4;558
4;608
4;639
4;768
4;863
4;941
4;1200
4;1268
4;1321
5;30
5;94
5;122
5;302
5;328
5;356
5;474
5;479
5;480
5;529
5;1103
5;1114
5;1218
5;1235
200;18
200;480
200;558
200;827
200;1017
200;1263
200;1316
219;87
219;244
219;349
219;367
219;407
219;431
219;1056
219;1191
219;1352
244;79
244;127
244;187
244;245
244;687
244;1103
244;1185
244;1377
407;95
407;466
407;480
407;1096
407;1152
407;1218
407;1268
407;1291
461;20
461;30
461;100
461;328
461;339
461;466
461;575
461;611
461;689
461;789
461;821
461;941
461;1096
461;1183
558;100
558;368
558;490
558;497
558;639
558;767
558;863
558;1122
558;1246
558;1263
558;1377
608;767
608;1103
608;1213
608;1327
639;29
639;169
639;308
639;479
639;497
639;664
639;687
639;767
639;915
639;957
639;1103
639;1321
768;23
768;766
768;1043
768;1144
768;1291
768;1302
768;1376
863;29
863;106
863;350
863;431
863;605
863;1043
863;1096
863;1200
941;18
941;51
941;80
941;106
941;664
941;1181
941;1376
1200;275
1200;385
1200;432
1200;448
1200;483
1200;644
1200;1179
1200;1377
1268;51
1268;95
1268;241
1268;413
1268;600
1268;679
1268;767
1268;1185
1268;1263
1268;1291
1321;29
1321;275
1321;386
1321;413
1321;915
1321;1213
30;103
30;466
30;605
30;664
30;849
30;1046
30;1132
30;1181
30;1191
30;1398
94;605
94;983
94;1246
122;146
122;302
122;339
122;435
122;448
122;490
122;605
122;664
122;933
122;1218
302;29
302;80
302;753
302;827
302;1122
302;1144
302;1270
328;13
328;80
328;95
328;241
328;349
328;350
328;575
328;1152
356;127
356;357
356;435
356;480
356;849
356;1096
356;1172
474;430
474;644
474;915
474;1213
479;18
479;626
479;789
479;1047
479;1263
480;644
480;687
480;981
480;1127
480;1246
480;1302
480;1327
529;611
529;1181
529;1302
1103;46
1103;105
1103;275
1103;327
1103;372
1103;497
1103;605
1103;879
1103;1080
1114;52
1114;349
1114;456
1114;600
1114;644
1114;663
1114;673
1114;1179
1218;79
1218;497
1218;821
1218;1033
1218;1096
1218;1127
1218;1172
1218;1186
1218;1213
1218;1316
1235;51
1235;95
1235;290
1235;483
1235;1033
1235;1095
1235;1122
1235;1172
1235;1217
18;1179
18;514
18;956
18;957
18;1095
827;1250
1017;466
1017;1207
1017;1270
1017;915
1017;767
1017;105
1263;1179
1263;1327
1263;1172
1263;956
1263;1095
1263;605
1263;849
1263;1185
1263;1270
1263;983
1263;308
1263;766
1316;188
1316;290
1316;1291
1316;497
1316;1144
1316;825
1316;1127
1316;490
1316;448
1316;372
1316;1322
1316;339
1316;611
1316;1043
87;284
87;570
87;487
87;26
87;88
87;875
87;902
87;1134
87;1189
87;1206
349;1327
349;103
349;230
349;80
349;448
367;187
367;103
367;983
367;1377
431;1047
431;483
431;51
431;308
431;432
431;490
431;1043
431;1239
431;1389
1056;1132
1056;1095
1056;385
1191;1095
1191;1181
1191;436
1191;46
1191;326
1191;357
1191;490
1191;1254
1352;956
1352;1095
1352;29
1352;821
1352;466
1352;664
1352;1185
1352;1254
79;1408
79;95
79;80
127;187
127;76
127;107
127;275
127;340
127;430
127;679
187;456
187;490
187;689
187;983
187;1181
245;1132
245;1127
245;1254
687;1186
687;1144
687;385
687;626
687;1377
1185;652
1185;1047
1185;1181
1185;1186
1185;46
1185;849
1185;76
1185;105
1185;1213
1185;1250
1377;304
1377;1122
1377;275
1377;1239
95;514
95;957
95;933
95;1389
95;51
95;96
95;490
466;169
466;350
466;1376
466;1398
466;326
466;432
466;1270
1096;753
1096;1376
1096;1181
1096;100
1096;1246
1096;354
1096;386
1096;448
1096;1043
1152;933
1152;1376
1152;230
1152;80
1152;430
1152;981
1291;878
1291;29
20;169
20;350
20;933
20;1032
20;1376
20;1398
100;652
100;753
100;514
100;169
100;1398
100;22
100;29
100;96
100;644
100;915
100;1246
339;1389
339;605
339;1207
339;1239
339;766
339;1043
575;169
575;1246
575;878
575;103
575;340
575;96
575;368
575;611
611;1095
611;188
611;1270
611;385
611;673
689;29
689;107
689;490
689;849
789;605
789;925
789;1239
789;372
789;430
789;600
789;327
789;357
821;483
821;29
821;679
1183;13
1183;46
1183;957
1183;981
1183;1043
368;514
368;605
368;105
490;663
490;1108
490;290
490;1122
490;96
490;448
497;169
497;1246
497;103
497;52
497;766
497;1043
497;1127
497;1213
497;1250
767;1172
767;188
767;1207
767;915
767;679
767;80
767;107
767;981
767;1080
1122;878
1122;52
1122;1270
1122;432
1122;673
1122;799
1122;981
1122;1236
1246;22
1246;430
1246;879
1246;1217
1213;1172
1213;1144
1213;1250
1213;1302
1213;96
1213;327
1213;955
1327;12
1327;13
1327;799
1327;1043
29;1389
169;1270
308;933
308;241
308;304
308;955
664;1179
664;76
664;357
915;1270
915;75
915;357
915;981
915;1048
915;1080
915;1144
957;456
957;910
957;1254
23;652
23;514
23;22
23;46
23;188
23;290
23;605
23;878
766;436
1043;514
1043;1207
1043;435
1043;644
1043;1048
1144;1181
1144;1046
1144;75
1144;286
1302;436
1302;605
1302;75
1302;600
1376;1132
1376;435
1376;1033
106;956
106;241
106;304
106;983
106;105
350;241
350;275
350;354
350;849
350;1102
350;1108
605;1127
51;26
51;52
51;230
51;304
51;354
51;413
51;1270
80;275
80;825
80;1127
80;1239
1181;1047
1181;275
1181;799
432;1032
432;1127
879;1398
879;878
1398;753
1398;514
1398;107
1398;188
96;753
96;1250
430;1047
430;1172
430;1389
430;799
430;1048
430;628
626;825
626;955
679;878
679;76
679;286
679;983
679;1217
753;13
753;286
799;1132
799;1095
799;188
799;1186
799;413
799;76
799;600
799;781
1172;13
1172;595
1172;878
1172;1046
275;241
275;436
275;955
385;652
385;1132
385;878
385;1046
385;386
448;1186
448;103
448;1046
448;340
448;600
483;13
483;22
483;107
483;1095
483;1102
644;372
644;456
644;1080
1179;13
241;1132
241;22
241;165
241;600
241;663
241;1389
413;652
600;1207
600;1254
386;1389
386;1254
103;663
103;46
103;290
849;1132
849;1095
849;933
849;1108
849;357
849;1217
1046;1095
1046;46
1046;76
1132;13
1132;290
1132;372
1132;514
1132;595
983;372
983;1080
146;545
146;516
146;629
146;1071
146;1072
435;933
435;188
435;1186
435;1207
435;107
435;532
933;673
933;951
1270;230
1270;1250
1270;1294
13;652
357;1250
1047;75
1047;340
1047;981
1047;1074
1047;1186
981;340
981;1254
981;1080
1127;1080
327;652
327;956
327;326
327;955
955;1108
955;925
955;595
46;1108
46;1389
46;925
46;1207
105;878
105;825
105;107
105;286
105;1048
372;652
372;1108
372;523
372;107
372;1080
1080;1102
1080;673
52;340
52;1102
1033;1032
1033;1254
1186;22
1186;75
1186;1112
1095;1032
1095;1048
1095;1207
1217;514
1217;925
514;75
514;1102
514;1207
956;230
956;1032
1250;75
1250;354
1207;1102
1207;825
188;22
188;1102
825;340
825;595
1322;1305
1322;621
1322;114
284;9
284;193
284;295
570;9
570;10
570;36
570;66
570;88
570;177
570;232
570;868
570;884
570;1022
570;1112
570;1202
487;1125
487;800
487;295
487;539
487;11
487;238
487;452
487;535
487;892
487;908
487;1091
487;1173
487;1189
487;1300
26;1403
26;1303
26;24
26;66
26;173
26;291
26;452
26;939
26;947
26;960
26;1138
88;744
88;229
88;1332
88;165
88;345
88;988
88;1245
88;1304
875;892
875;1361
875;794
875;166
875;876
902;1059
902;1238
902;194
1134;659
1134;763
1134;177
1134;960
1134;115
1134;1261
1134;166
1189;276
1189;892
1189;176
1189;1208
1189;1238
1189;1138
1189;49
1189;634
1189;988
1206;31
1206;528
1206;66
1206;939
1206;908
1206;940
1206;1296
1206;1311
1389;859
1389;22
436;75
436;76
436;22
326;76
326;354
1254;1289
1408;659
1408;31
1408;969
1408;960
1408;634
1408;670
1408;1304
76;75
107;1102
107;1048
340;75
340;1032
1236;453
1236;808
1236;428
1236;844
1236;153
1236;189
1236;216
1236;465
1236;793
1236;851
12;1403
12;528
12;11
12;470
12;1163
910;1240
910;1159
910;1242
1170;947
1170;1393
1170;1253
1170;1361
1170;535
1170;191
628;148
628;604
628;201
628;297
781;1158
781;330
781;784
72;693
72;1264
438;505
532;1195
532;1160
532;330
532;321
921;1195
921;462
921;1093
994;785
994;656
994;867
994;684
1158;682
1158;547
1368;587
1368;751
1368;1073
165;1303
165;1138
165;166
545;202
545;297
545;485
545;579
545;814
545;1092
545;1260
516;392
516;113
516;495
629;333
629;362
629;573
1071;485
1072;717
1072;1359
1072;858
1072;945
1072;1227
951;128
951;429
951;547
1294;1035
1074;734
1074;78
1074;168
1074;394
1074;398
1074;402
1074;643
1074;1002
1074;1097
1074;1128
1074;1223
1074;1251
523;1120
523;1107
523;833
523;115
523;457
523;1332
523;345
523;223
523;798
523;1385
1349;17
1349;154
1349;168
1349;463
1349;839
1349;978
1349;1223
1112;1143
1112;701
1112;794
1112;520
1112;434
1112;388
1112;229
1112;166
1112;223
1112;276
1112;1287
807;58
807;408
807;574
807;682
807;785
807;1035
788;787
1073;682
1073;787
1093;785
1093;330
1093;674
355;1296
355;276
355;939
355;1192
355;192
355;950
355;782
355;191
355;443
1148;453
1148;1198
1148;463
1148;280
1148;978
1148;1343
1148;484
1148;928
1148;1275
141;691
141;142
141;176
818;67
818;362
818;524
818;736
818;1005
818;1188
818;1313
718;156
718;297
718;1402
1184;736
1184;1057
1184;700
405;404
405;831
405;1363
622;1367
622;621
622;1188
622;814
622;1402
700;1221
700;1299
700;384
700;260
861;798
861;392
861;180
861;211
1188;178
1188;525
1188;903
1188;1396
1188;362
1188;181
1289;1005
1289;852
1289;277
1313;638
1313;524
1313;181
1313;860
1313;1159
811;470
811;400
811;108
811;1310
171;62
171;1129
171;833
171;892
171;568
171;470
171;1187
566;444
566;638
566;1260
566;1024
566;1363
617;392
617;621
617;814
617;1090
617;1278
1012;1240
1012;231
1012;210
1012;1308
1012;952
1403;218
1403;633
1403;646
1403;658
1403;659
1403;1125
218;9
218;232
218;250
218;744
218;1125
218;1163
218;1296
218;1350
633;520
633;388
633;658
633;1276
633;194
633;223
633;503
633;1296
646;10
646;32
646;63
646;176
646;549
646;550
646;691
646;742
646;950
646;1311
658;470
658;782
658;1126
658;434
658;62
658;223
658;684
658;798
658;801
658;1050
658;1300
658;1333
658;1341
659;37
659;489
659;49
659;229
659;417
1125;9
1125;48
1125;164
1125;173
1125;223
1125;550
1125;670
1125;763
1125;939
1125;1041
1125;1050
1125;1129
720;1198
720;632
720;1097
720;69
720;394
720;399
720;522
1198;15
1198;577
1198;911
1198;1077
632;78
632;160
632;182
632;463
632;522
632;676
632;839
632;1079
632;1293
1097;904
1097;662
1097;90
1097;119
1097;160
1097;161
1097;289
1097;562
1097;631
1097;851
1097;895
1097;1136
1097;1378
69;17
69;70
69;280
69;418
69;576
69;702
69;779
69;823
69;893
69;922
69;978
69;1085
69;1128
69;1165
69;1293
69;1343
394;839
394;1040
394;1251
394;395
399;152
399;1259
399;1382
399;1136
399;189
399;280
399;395
399;1209
399;264
399;959
399;1201
522;741
522;463
522;344
522;1040
522;247
522;1387
522;746
1059;586
1059;691
1059;64
1059;276
1059;1129
1059;192
1059;25
1238;1304
1238;417
1238;701
1238;25
1238;794
1238;876
1238;1060
1238;1161
1238;1372
194;842
194;193
194;433
194;291
194;1187
194;238
194;470
194;874
194;388
243;58
243;505
243;300
243;1154
784;785
784;1035
528;9
528;174
528;539
11;1120
11;744
11;1022
11;164
11;549
11;859
11;874
11;1000
11;1003
470;586
470;63
470;801
470;37
470;108
470;493
470;906
470;908
470;1301
1163;800
1163;64
1163;1022
1163;142
1163;540
1163;960
1163;1050
1163;1208
1163;1287
1303;9
1303;433
1303;541
1303;1285
1303;1339
24;291
24;549
24;33
24;874
24;25
24;37
24;540
24;625
24;782
24;969
24;1208
66;232
66;1135
66;370
66;1292
173;744
173;174
173;460
173;291
173;554
173;977
173;1187
173;1192
173;1292
291;763
291;345
291;1228
452;1311
452;295
452;223
452;345
452;1192
452;457
452;1245
452;1276
939;193
939;1192
939;1245
939;1287
947;31
947;48
947;49
947;469
947;568
947;1300
960;1284
960;582
960;782
960;108
960;346
960;1177
1138;63
1138;1296
1138;48
1138;1312
1138;493
1138;115
1138;624
9;10
9;31
9;61
9;800
9;1120
232;800
232;62
232;666
232;276
232;400
232;1350
250;229
250;535
744;586
744;1208
744;1304
744;1385
1296;489
1296;1129
1296;868
1350;969
1350;1393
1350;433
520;32
520;295
520;1339
520;554
520;798
388;307
388;276
388;433
388;37
1276;144
1276;1202
1276;670
1276;346
223;1000
223;833
223;238
223;345
223;1091
223;1192
223;513
223;1336
503;460
503;908
503;1312
503;370
503;614
10;586
10;691
10;763
10;1107
10;1143
32;31
32;763
32;108
32;1126
63;61
63;1129
63;1187
176;177
176;1091
176;568
176;874
176;540
176;160
176;400
176;582
176;614
176;1341
549;586
549;550
549;1050
549;238
549;887
549;1301
549;1336
550;560
550;1054
691;62
691;460
691;1126
691;1253
691;1301
742;1311
742;36
742;166
742;571
742;614
742;940
950;144
950;1003
950;726
950;1261
950;371
1311;61
1311;701
1311;1050
1311;1202
1311;1287
1311;1369
782;670
782;859
782;1000
782;1054
1126;31
1126;276
1126;295
1126;460
1126;906
434;307
434;1022
434;1361
434;1385
434;115
434;513
62;61
62;1000
62;666
62;469
62;1129
62;1261
62;1285
684;780
798;433
798;833
798;1332
798;457
801;193
801;868
801;884
801;1000
801;908
801;115
801;567
1050;433
1050;346
1300;417
1300;535
1300;625
1300;701
1300;1385
1333;193
1333;1022
1333;1192
1333;1003
1333;1135
1333;874
1333;489
1333;292
1333;1367
1341;670
1341;568
1341;229
1341;468
1341;457
37;1142
37;908
489;1315
489;1369
489;33
489;554
49;48
49;833
49;1393
49;977
49;457
229;307
229;64
229;884
229;1192
229;1003
229;726
229;1372
417;174
417;177
417;1177
417;908
417;238
417;142
417;887
33;763
33;666
842;31
842;1000
842;468
842;469
842;493
842;539
842;568
842;1315
833;457
833;1292
48;1208
48;115
48;238
48;292
48;726
164;144
164;884
164;908
164;1091
164;1312
670;1120
670;115
670;345
763;390
763;1003
763;1143
763;1253
763;1361
1041;1143
1041;36
1041;884
1041;460
1041;468
1041;535
1041;614
1129;345
1129;547
1129;887
1177;64
1177;1253
1177;1287
1177;1261
734;15
734;683
734;78
734;167
734;182
734;183
734;398
734;450
734;661
734;692
734;839
734;844
734;1269
734;1345
78;77
78;137
78;90
78;263
78;484
78;721
78;986
78;1259
78;1306
78;1378
168;602
168;984
168;1052
168;463
168;776
168;167
168;676
168;1259
168;675
168;618
168;1105
398;984
398;1085
398;685
398;986
398;41
398;154
398;264
398;851
398;959
398;1229
402;1167
402;741
402;692
402;839
402;779
402;467
402;765
402;401
643;683
643;418
643;986
643;153
643;403
1002;602
1002;776
1002;167
1002;978
1002;808
1002;403
1128;1210
1128;418
1128;167
1128;458
1128;137
1128;70
1128;280
1128;675
1128;791
1223;454
1223;577
1223;583
1223;175
1223;216
1251;662
1251;776
1251;152
1251;344
1251;817
1251;160
1251;1105
1251;125
1251;263
1251;618
17;15
17;347
17;412
17;548
17;661
17;984
17;1042
154;1210
154;685
154;152
463;453
463;904
463;662
463;289
463;844
463;989
463;161
463;692
463;746
463;1079
839;602
839;1052
839;411
839;823
839;978
839;332
839;289
839;618
839;577
839;793
839;1215
978;1345
978;577
978;1382
978;928
978;458
978;382
978;1165
31;307
31;1315
61;64
61;144
61;1120
800;868
800;1107
800;1339
1120;177
1120;276
1120;295
1120;460
1120;1304
586;192
586;238
586;1192
1107;64
1107;535
1107;539
1107;977
1107;1135
1107;1142
1107;1285
1143;582
1143;666
1143;940
1143;1003
1143;1192
1143;1202
307;1022
307;191
307;468
307;539
307;1173
307;1332
1315;540
1315;400
1315;876
64;859
64;238
64;624
64;906
64;1202
64;1332
144;1135
144;115
144;433
144;539
144;884
193;1003
193;1312
193;295
193;1054
193;513
193;1336
295;908
295;892
295;177
295;192
295;513
174;370
174;390
174;443
174;887
174;1301
539;726
539;567
539;582
539;1054
177;1372
177;1091
177;568
177;567
177;571
177;1054
177;1361
868;666
868;908
868;292
868;1060
868;1091
868;142
868;468
868;1054
884;1003
884;1022
884;625
884;1292
884;567
884;1054
1022;468
1022;540
1022;666
1022;906
1022;1175
1022;1287
1202;1000
1202;1003
1202;567
1202;634
1202;876
1202;1287
1339;115
1339;238
1339;191
1339;614
1339;1301
276;794
276;1312
276;535
460;370
460;345
460;468
460;1336
1304;625
433;1175
541;540
541;1285
1285;666
1285;345
1285;1187
1285;1228
1285;1301
1285;1361
892;1054
892;1312
1091;1003
1091;1175
1091;191
1175;25
1175;1208
1175;1292
1332;625
1332;292
1332;346
1332;1287
1332;1369
345;346
345;1192
345;1245
538;192
538;1287
568;166
568;493
1192;701
1192;666
1192;624
1192;906
1192;443
1192;614
1284;25
1284;567
1284;614
1284;726
1369;567
1369;192
1369;1287
1393;25
1393;1135
1393;108
1393;1253
1393;1372
142;1292
142;1245
859;400
859;560
1187;625
1187;371
1187;567
1187;624
1187;1060
192;969
192;191
238;969
238;115
238;493
238;906
1253;1372
1253;166
1301;1135
1301;1142
390;1000
390;988
390;535
390;571
1003;535
1003;571
1361;540
1361;1173
1361;1312
1361;1228
535;1054
1135;25
1135;969
1135;400
1135;1287
1135;1292
1142;701
1142;400
1142;1054
1142;1077
582;1312
582;443
666;115
666;493
666;571
666;1292
940;625
940;108
940;400
108;625
108;1060
108;1372
191;166
468;1060
1173;443
1000;701
1000;969
1000;1287
1000;1292
469;1312
469;540
469;988
469;1287
469;554
906;969
906;1292
908;1208
908;166
540;874
540;726
969;115
969;624
634;887
634;726
634;371
1261;701
624;560
115;560
115;303
701;25
1208;346
1208;504
1385;726
1385;560
1312;874
1312;625
1312;504
1312;571
1054;726
1336;887
1336;1310
370;303
370;371
443;303
887;567
726;346
726;457
726;614
1292;560
1292;1245
988;874
1372;1228
1372;166
292;303
625;25
794;25
614;583
614;554
457;423
554;303
547;252
25;303
160;1052
160;182
160;893
160;172
160;161
160;657
1077;453
1077;662
1077;347
1077;125
1077;893
1077;1165
1077;90
1077;1259
1077;675
1077;793
1077;865
1077;1370
635;548
635;661
635;1269
635;1259
635;170
635;676
635;401
1219;1221
1219;524
1219;495
883;58
883;1139
883;44
883;185
883;447
300;58
300;220
300;867
889;751
889;975
548;1203
548;347
548;120
548;287
548;403
548;484
548;488
548;823
548;844
548;986
548;989
548;1105
661;741
661;347
661;70
661;126
661;170
661;172
661;226
661;401
661;562
661;569
661;721
661;756
661;895
661;984
661;1042
661;1052
1269;453
1269;41
1269;121
1269;137
1269;264
1269;287
1269;289
1269;1079
1269;1241
1259;1167
1259;226
1259;454
1259;844
1259;1241
1259;125
1259;332
1259;161
1259;175
1259;215
1259;311
1259;730
1259;756
170;126
170;911
170;1306
170;692
170;121
170;153
170;137
170;186
676;904
676;1345
676;1209
676;332
676;289
676;269
676;216
676;616
676;793
401;662
401;1040
401;1241
401;730
401;1353
401;172
401;403
401;694
1062;1154
1367;1351
1367;148
1367;68
1367;199
1367;736
1221;68
1221;360
1221;485
524;1351
524;930
524;579
