from;to
467;410
467;475
467;632
467;663
467;785
467;1091
467;1399
467;1410
1112;157
1112;158
1112;602
1112;786
1112;798
1112;1236
1112;1410
1112;1499
1112;1512
1179;139
1179;409
1179;587
1179;879
1179;1008
1179;1062
1179;1091
1179;1196
1179;1465
1179;1693
1297;450
1297;581
1297;1022
1297;1062
1297;1298
1297;1693
1448;410
1448;590
1448;868
1448;995
1448;1062
1448;1171
1448;1278
1448;1431
1448;1438
1448;1527
1448;1602
1448;1704
1743;587
1743;632
1743;1298
1743;1390
1743;1465
1777;150
1777;159
1777;270
1777;607
1777;632
1777;1022
1777;1120
1777;1438
53;129
53;343
53;523
53;919
53;932
53;1369
53;1701
63;64
63;429
63;448
63;502
63;833
63;837
63;945
63;1601
63;1612
63;1650
185;109
185;159
185;373
185;450
185;579
185;663
185;887
335;38
335;158
335;238
335;373
335;409
335;794
335;868
335;1062
335;1759
580;83
580;409
580;505
580;581
580;668
580;1313
580;1570
580;1759
785;478
785;602
785;786
785;1234
785;1364
868;155
868;668
1410;75
1410;500
1410;668
1410;1091
1410;1136
1410;1200
1410;1594
1499;373
1499;1038
1499;1234
1499;1390
1499;1461
1499;1504
1499;1512
37;58
37;76
37;630
37;797
37;1436
37;1460
37;1763
167;168
167;1245
167;1255
167;1690
269;392
269;430
269;483
269;748
269;1699
625;58
625;98
625;188
625;330
625;525
625;1033
625;1061
625;1366
625;1567
659;60
659;297
659;797
659;1041
659;1255
659;1644
659;1747
775;77
775;630
775;976
775;1350
775;1366
792;59
792;453
792;730
792;771
792;793
792;838
792;1245
792;1357
983;297
983;392
983;524
983;1033
983;1401
1041;205
1041;779
1041;809
1041;1070
1041;1172
1041;1292
1041;1436
1041;1497
1061;310
1061;497
1061;627
1061;823
1061;976
1061;1347
1061;1401
1061;1529
1168;76
1168;530
1168;630
1168;947
1168;1357
1168;1551
1242;58
1242;59
1242;310
1242;935
1242;1100
1242;1582
1242;1747
1551;154
1551;330
1551;777
1551;793
1551;976
1551;1582
1551;1711
1574;297
1574;452
1574;1326
1574;1357
1713;192
1713;777
1713;1345
1713;1367
1713;1450
1779;848
1779;897
1779;947
1779;1683
58;59
58;187
58;263
58;945
58;1366
58;1367
58;1407
58;1497
58;1590
76;77
76;138
76;430
76;690
76;947
76;1450
630;392
630;452
630;804
630;1077
630;1217
630;1352
630;1436
797;61
797;235
797;472
797;748
797;1349
797;1367
1436;453
1436;525
1436;838
1436;934
1436;1327
1436;1432
1436;1529
1460;138
1460;1158
1460;1483
1460;1506
1763;109
1763;525
1763;640
1763;779
1763;954
1763;1352
1763;1651
1763;1747
38;39
38;150
38;270
38;590
38;1234
38;1507
38;1579
38;1759
39;75
39;270
39;393
39;798
39;1119
150;45
150;140
150;840
150;1160
150;1234
150;1390
150;1579
270;587
270;806
270;997
270;1038
270;1136
270;1399
270;1668
270;1693
590;108
590;109
590;373
590;995
590;1275
590;1512
590;1654
1234;108
1234;475
1234;1611
1507;108
1507;587
1507;602
1507;663
1507;893
1507;1008
1507;1038
1507;1414
1507;1504
1579;579
1579;607
1579;674
1579;760
1579;1120
1579;1390
1579;1542
1759;45
1759;75
1759;139
1759;449
1759;514
1759;579
75;155
75;1171
75;1316
75;1504
75;1512
75;1531
75;1693
393;155
393;668
393;1062
393;1668
798;449
798;490
798;1025
798;1431
798;1602
798;1654
1119;157
1119;513
1119;760
1119;887
1119;1120
1119;1426
1119;1641
40;41
40;42
40;52
40;62
40;394
40;722
40;818
40;1015
40;1221
40;1532
41;404
41;818
41;911
41;1031
41;1334
41;1446
41;1490
41;1569
41;1631
41;1723
41;1767
42;83
42;100
42;127
42;250
42;394
42;610
42;1187
42;1192
42;1207
42;1449
52;666
52;872
52;905
62;517
62;863
62;1151
62;1458
62;1564
394;250
394;278
394;458
394;1123
394;1556
722;255
722;638
722;723
722;937
722;1667
722;1721
818;161
818;1125
818;1188
818;1508
818;1651
818;1656
818;1665
818;1686
1015;476
1015;862
1015;875
1015;1207
1015;1329
1221;166
1221;276
1221;331
1221;817
1221;1149
1221;1446
1221;1703
1221;1791
1532;79
1532;459
1532;681
1532;1151
1532;1490
1532;1510
404;166
404;395
404;498
404;597
404;738
911;1414
911;1458
911;1513
911;1569
911;1600
911;1651
911;1664
1031;54
1031;374
1031;1116
1031;1414
1031;1564
1031;1569
1334;96
1334;276
1334;374
1334;1144
1334;1435
1446;100
1446;213
1446;538
1446;927
1446;1639
1446;1642
1446;1653
1446;1687
1446;1767
1490;54
1490;584
1490;1384
1490;1642
1569;558
1569;1117
1569;1144
1569;1336
1569;1475
1569;1510
1569;1656
1569;1736
1631;644
1631;751
1631;810
1631;937
1631;1207
1723;862
1723;1074
1723;1151
1723;1667
1723;1691
1767;80
1767;161
1767;1123
1767;1485
1767;1589
1767;1703
1767;1736
83;84
83;139
83;323
83;405
83;475
83;553
83;1611
100;280
100;324
100;498
100;1530
100;1642
127;128
127;1116
127;1144
127;1443
127;1510
127;1530
250;251
250;621
250;738
250;1231
250;1508
250;1513
250;1627
250;1642
610;315
610;398
610;458
610;617
610;1513
610;1578
610;1621
610;1664
1187;277
1187;476
1187;1213
1187;1513
1187;1530
1187;1578
1187;1639
1192;79
1192;80
1192;638
1192;752
1192;1485
1192;1651
1207;161
1207;459
1207;770
1207;1443
1207;1493
1207;1564
1207;1791
1449;79
1449;95
1449;166
1449;238
1449;672
1449;817
1449;1510
1449;1648
1449;1665
43;44
43;203
43;501
43;683
43;962
43;1002
43;1088
44;121
44;203
44;292
44;484
44;932
44;987
44;1000
44;1052
44;1162
44;1259
44;1517
44;1540
44;1623
44;1765
203;204
203;247
203;298
203;1341
203;1370
203;1553
203;1640
203;1768
501;469
501;484
501;741
501;1356
501;1500
501;1617
683;653
683;684
683;707
683;1356
683;1453
683;1500
962;298
962;353
962;739
962;963
962;1150
962;1348
962;1419
962;1424
1002;343
1002;649
1002;1026
1002;1476
1002;1710
1002;1738
1088;189
1088;569
1088;695
1088;739
1088;1190
1088;1302
1088;1386
1088;1455
121;111
121;122
121;123
121;180
121;465
121;492
121;507
121;620
121;861
121;896
121;903
121;984
121;1548
121;1559
121;1661
121;1716
121;1742
121;1780
292;204
292;293
292;484
292;1093
292;1142
292;1640
484;431
484;473
484;649
484;652
484;1588
932;473
932;649
932;784
932;1026
932;1162
932;1441
932;1476
932;1511
932;1738
987;687
987;1018
987;1162
987;1190
987;1511
987;1765
1000;411
1000;488
1000;652
1000;741
1000;909
1000;1348
1052;594
1052;749
1052;778
1052;959
1052;1098
1162;778
1162;1058
1162;1080
1162;1540
1162;1553
1259;204
1259;343
1259;919
1259;1511
1259;1761
1517;190
1517;329
1517;715
1517;1080
1517;1150
1517;1190
1517;1295
1517;1356
1517;1472
1517;1593
1540;695
1540;753
1540;1356
1540;1386
1540;1462
1540;1586
1623;204
1623;799
1623;1356
1623;1379
1765;469
1765;743
1765;857
1765;1369
1765;1441
45;46
45;895
45;1060
45;1641
45;1704
46;693
46;966
46;1392
46;1712
46;1729
895;159
895;668
895;1091
1060;663
1060;887
1060;1157
1060;1704
1641;1230
1641;1668
1704;607
1704;632
1704;663
1704;870
1704;1504
1704;1591
693;215
693;258
693;267
693;311
693;354
693;759
693;1676
966;605
966;854
966;1183
966;1225
966;1495
966;1771
1392;172
1392;211
1392;243
1392;266
1392;399
1392;577
1392;605
1392;634
1392;669
1392;1442
1392;1652
1392;1709
1392;1739
1712;215
1712;216
1712;425
1712;496
1712;866
1712;900
1712;908
1712;1027
1712;1377
1712;1457
1712;1738
1729;174
1729;215
1729;576
1729;720
1729;1537
1729;1561
136;141
136;312
136;354
136;375
136;669
136;829
136;854
136;1054
136;1354
136;1377
375;333
375;598
375;953
375;1183
375;1425
375;1457
561;172
561;996
561;1337
561;1568
561;1625
561;1773
561;1780
635;173
635;437
635;662
1076;152
1076;212
1076;243
1076;951
1076;967
1076;1151
1076;1495
1076;1717
155;463
155;489
155;602
155;674
155;760
632;433
632;581
632;1278
632;1554
632;1611
870;109
870;478
870;1275
1091;478
1091;1504
1091;1542
1091;1602
1316;109
1316;513
1316;602
1316;1438
1316;1461
1398;153
1398;272
1398;531
1398;916
1398;1244
1398;1261
1398;1265
1398;1344
1398;1408
1398;1562
1398;1647
1398;1716
1398;1724
1512;433
1512;478
1512;668
1512;1438
1512;1591
509;152
509;631
509;854
509;1202
509;1442
509;1781
805;175
805;425
805;753
1368;354
1368;437
1368;605
1368;655
1552;311
1552;505
1552;585
1552;613
1552;631
1552;736
1552;769
1552;1011
1552;1101
1552;1337
1633;399
1633;505
1633;843
1633;1568
1633;1635
1633;1660
1771;142
1771;212
1771;267
1771;471
1771;854
1771;913
1771;1101
51;146
51;161
51;697
51;1430
408;275
408;322
408;517
408;586
408;636
408;719
408;1488
408;1686
1083;278
1083;636
1083;638
1083;672
1083;719
1083;752
1083;905
1083;1667
1083;1785
1430;374
1430;398
1430;621
1430;862
1430;1149
1530;1151
1530;1188
1530;1648
1530;1664
1667;538
1667;666
1667;779
1667;1117
1791;113
1791;831
1791;863
1791;875
1791;1262
1791;1656
146;161
146;218
146;458
146;681
146;700
146;1443
146;1686
146;1736
161;1050
161;1188
161;1336
161;1736
697;350
697;398
697;738
697;830
697;1037
697;1414
697;1692
666;507
666;738
666;863
666;1648
666;1687
666;1731
872;94
872;166
872;324
872;672
872;757
872;1108
872;1513
872;1634
872;1642
905;255
905;918
905;1074
129;421
129;431
343;303
343;739
343;1424
343;1588
523;190
523;599
523;707
523;886
523;909
523;1356
523;1593
523;1726
919;303
919;388
919;469
919;599
919;915
919;1026
919;1098
919;1143
919;1424
919;1453
1369;599
1369;715
1369;963
1369;977
1369;1182
1369;1701
1369;1726
1701;422
1701;569
1701;649
1701;1097
1701;1593
1701;1726
1701;1735
54;55
54;586
54;918
54;1050
54;1074
54;1493
55;957
55;1309
586;166
586;507
586;691
586;862
586;1414
586;1721
586;1755
918;144
918;927
918;1018
918;1564
918;1627
918;1785
1050;538
1050;1500
1050;1663
1074;80
1074;247
1074;315
1074;617
1074;700
1074;1037
1074;1642
1493;96
1493;558
1493;1406
1493;1589
1493;1600
1493;1639
957;239
957;757
957;810
957;1188
957;1664
1309;621
1309;636
1309;712
1309;810
1309;1125
56;57
56;209
56;825
56;1180
56;1501
56;1647
57;151
57;465
57;534
57;1265
57;1290
57;1335
209;272
209;280
209;489
209;916
209;988
209;999
209;1269
209;1380
209;1408
209;1434
209;1637
209;1700
209;1786
825;403
825;417
825;470
825;583
825;822
825;1257
825;1290
825;1304
825;1774
1180;181
1180;468
1180;494
1180;716
1180;727
1180;826
1180;1261
1180;1335
1180;1469
1180;1619
1180;1632
1180;1700
1180;1732
1501;545
1501;826
1501;1154
1501;1257
1501;1454
1501;1469
1647;111
1647;153
1647;249
1647;494
1647;589
1647;701
1647;1213
1647;1271
1647;1383
151;70
151;192
151;193
151;403
151;529
151;1075
151;1434
151;1581
465;123
465;466
465;507
465;1213
465;1235
465;1388
465;1400
534;116
534;148
534;181
534;194
534;249
534;418
534;529
534;616
534;648
534;727
534;856
534;1021
534;1335
534;1786
1265;153
1265;416
1265;507
1265;716
1265;975
1265;1114
1265;1257
1265;1562
1265;1675
1265;1764
1290;193
1290;281
1290;334
1290;861
1290;1219
1290;1400
1290;1456
1290;1594
1290;1635
1290;1774
1290;1786
1335;352
1335;359
1335;967
1335;1343
1335;1437
1335;1541
1335;1775
59;483
59;640
59;1129
187;154
187;188
187;226
187;472
187;524
187;876
187;947
263;205
263;497
263;588
263;627
263;735
263;802
263;1066
263;1138
263;1567
945;383
945;429
945;657
945;1043
945;1185
945;1612
1366;299
1366;300
1366;524
1366;735
1366;1159
1366;1349
1366;1529
1366;1590
1367;98
1367;235
1367;379
1367;525
1367;788
1367;914
1367;1070
1367;1327
1367;1747
1407;224
1407;855
1407;876
1407;934
1407;1066
1407;1100
1407;1349
1407;1506
1497;224
1497;472
1497;976
1497;1005
1497;1452
1497;1524
1497;1590
1497;1683
1590;60
1590;300
1590;740
1590;748
1590;1042
1590;1326
1590;1529
1590;1690
483;299
483;607
483;1360
483;1376
483;1628
640;328
640;530
640;641
640;642
640;809
640;811
640;897
1129;138
1129;524
1129;642
1129;690
1129;809
1129;1005
1129;1085
1129;1690
1129;1784
60;61
60;138
60;192
60;235
60;237
60;299
60;804
60;1374
60;1522
60;1683
61;296
61;321
61;430
61;897
61;1100
138;91
138;154
138;330
138;740
138;777
138;823
138;1245
138;1360
138;1727
192;823
192;848
192;976
192;1405
235;98
235;328
235;730
235;788
235;1070
235;1159
235;1217
235;1245
235;1295
235;1690
237;224
237;310
237;452
237;779
237;848
237;1066
237;1138
237;1327
237;1345
237;1683
237;1699
299;296
299;300
299;321
299;530
299;924
299;1159
299;1327
299;1711
804;77
804;762
1374;168
1374;328
1374;914
1374;976
1374;1357
1522;230
1522;1608
1683;472
1683;524
1683;525
1683;1255
1683;1281
1683;1613
296;149
296;297
296;1352
296;1444
321;788
321;897
321;1326
321;1357
430;588
430;954
430;1345
897;227
897;748
897;802
897;838
897;855
897;1146
897;1360
897;1361
897;1450
897;1699
1100;452
1100;588
1100;924
517;278
517;374
517;584
517;830
517;1414
863;80
863;322
863;558
863;1443
1151;239
1151;398
1151;558
1151;680
1151;1040
1151;1108
1151;1627
1458;538
1458;1018
1458;1329
1458;1358
1458;1653
1564;80
1564;345
1564;644
1564;723
1564;770
1564;1149
1564;1435
1564;1578
1564;1664
1564;1755
64;286
64;383
64;429
64;678
64;711
64;791
64;1194
64;1616
64;1698
429;325
429;554
429;566
429;1102
429;1104
429;1252
429;1254
429;1421
429;1601
448;344
448;1073
448;1262
448;1467
448;1616
502;358
502;372
502;397
502;1072
502;1110
502;1111
502;1601
502;1751
833;117
833;233
833;336
833;568
833;702
833;1029
833;1051
833;1679
833;1714
837;332
837;426
837;688
837;703
837;884
837;1104
837;1152
837;1215
837;1225
837;1526
837;1558
1601;414
1601;566
1601;657
1601;710
1601;1079
1601;1104
1601;1132
1601;1156
1601;1215
1601;1394
1601;1478
1601;1616
1612;217
1612;567
1612;673
1612;923
1612;1164
1612;1393
1612;1481
1650;119
1650;214
1650;344
1650;356
1650;424
1650;688
1650;703
1650;1174
1650;1471
1650;1492
1650;1585
286;287
286;383
286;821
286;1051
286;1173
286;1421
286;1467
286;1478
286;1526
383;368
383;371
383;1140
383;1147
383;1173
678;332
678;372
678;791
678;938
678;955
678;965
678;1489
678;1560
711;120
711;234
711;396
711;424
711;426
711;521
711;657
711;1079
711;1147
711;1252
711;1277
791;407
791;504
791;647
791;772
791;1560
1194;118
1194;396
1194;554
1194;710
1194;772
1194;938
1194;990
1194;1393
1194;1585
1194;1636
1194;1788
1616;850
1616;1004
1616;1036
1616;1132
1616;1315
1698;118
1698;195
1698;371
1698;424
1698;965
1698;1102
1698;1130
1698;1147
1698;1156
1698;1403
652;594
652;653
652;687
652;1348
652;1462
652;1670
739;920
739;1150
739;1778
886;488
886;778
886;1034
886;1098
886;1424
886;1511
886;1580
1370;473
1370;570
1370;653
1370;707
1370;749
1370;1026
1370;1095
1370;1163
1370;1288
1379;488
1379;929
1379;1424
1379;1483
1379;1500
1379;1761
1379;1778
1500;219
1500;447
1500;473
1500;1476
1500;1562
1500;1597
1500;1607
70;71
70;308
70;359
70;417
70;737
70;910
417;350
417;418
417;462
417;583
417;616
417;716
417;1261
417;1306
417;1434
417;1469
616;571
616;860
616;1197
616;1451
616;1603
616;1619
1286;1190
1286;1344
1286;1383
1286;1388
1286;1400
1286;1661
1437;403
1437;766
1437;975
1437;1214
1437;1266
1437;1344
1437;1380
1437;1772
1454;727
1454;885
1454;910
1454;1269
1454;1603
1454;1748
1700;352
1700;507
1700;766
1700;1619
1700;1775
1722;123
1722;273
1722;327
1722;861
1722;1214
1722;1269
1722;1632
779;154
779;340
779;642
779;947
1070;149
1070;811
1070;1159
1077;392
1077;641
1077;642
1077;1172
1077;1292
1077;1327
1146;379
1146;1005
1146;1349
1146;1690
1360;730
1360;811
1360;838
1360;1349
1360;1350
1360;1542
1613;328
1613;641
1613;1005
1613;1042
1613;1401
68;69
68;182
68;183
68;536
68;618
68;1610
69;202
69;370
69;551
69;665
69;689
69;771
69;1533
69;1572
182;367
182;481
182;662
182;763
182;1028
182;1246
182;1249
182;1358
182;1587
182;1598
183;246
183;260
183;457
183;1086
183;1643
183;1658
536;223
536;233
536;363
536;892
536;1094
536;1205
536;1246
536;1371
536;1373
536;1557
618;176
618;260
618;442
618;814
618;1009
618;1175
618;1232
618;1433
618;1479
1610;178
1610;202
1610;363
1610;387
1610;389
1610;832
1610;1362
1610;1572
202;112
202;246
202;1249
202;1433
202;1479
202;1572
202;1733
202;1756
370;320
370;362
370;746
370;755
370;892
370;1028
370;1447
551;177
551;252
551;260
551;689
551;813
551;994
551;1063
551;1082
551;1373
551;1563
551;1707
551;1745
551;1756
665;380
665;1086
665;1539
689;265
689;367
689;696
689;765
689;813
689;931
689;1009
689;1153
689;1753
771;461
771;763
771;810
771;1549
771;1618
1533;221
1533;241
1533;537
1533;883
1533;1137
1572;102
1572;232
1572;271
1572;539
1572;859
1572;1086
1572;1105
1572;1246
1572;1539
1572;1598
1572;1696
71;317
71;535
71;571
71;999
71;1261
71;1304
71;1343
71;1383
71;1388
71;1408
71;1635
71;1693
71;1776
308;350
308;737
308;1154
308;1451
308;1469
359;153
359;193
359;273
359;492
359;529
359;531
359;1266
359;1396
737;225
737;445
737;984
737;1469
910;535
910;582
910;648
910;939
910;1261
910;1304
910;1381
910;1456
910;1559
910;1775
317;180
317;529
317;571
317;1466
317;1581
535;860
535;1075
535;1400
535;1764
571;350
571;860
571;916
571;944
571;1212
571;1632
999;253
999;582
999;620
999;1408
999;1632
1261;249
1261;334
1261;403
1261;727
1261;967
1261;1135
1261;1306
1304;284
1304;545
1304;764
1304;967
1304;1266
1304;1343
1304;1661
1304;1742
1304;1748
1343;416
1343;470
1343;903
1343;1114
1343;1135
1343;1214
1383;766
1383;885
1383;1562
1383;1762
1388;282
1388;352
1388;419
1388;462
1388;885
1388;1021
1388;1075
1388;1235
1388;1344
1388;1543
1388;1661
1408;273
1408;351
1408;464
1408;975
1408;1214
1408;1632
1408;1742
1408;1748
1408;1772
1408;1774
1635;283
1635;589
1635;1114
1635;1545
1635;1735
1635;1742
1693;433
1693;478
1693;786
1693;1068
1693;1120
1693;1504
1693;1570
1776;466
1776;716
1776;860
1776;1244
1776;1619
1776;1764
1776;1775
72;73
72;78
72;137
72;164
72;186
72;264
72;288
72;851
72;906
72;949
72;1010
72;1340
73;74
73;89
73;451
73;747
73;977
73;1124
73;1338
73;1375
73;1474
73;1608
73;1677
78;316
78;319
78;677
78;783
78;1035
78;1415
78;1772
137;472
137;643
137;1292
137;1444
164;165
164;366
164;381
164;1230
164;1538
186;307
186;645
186;1196
186;1695
264;439
264;682
264;1003
264;1124
264;1604
264;1754
264;1769
288;89
288;199
288;243
288;289
288;451
288;1014
288;1314
288;1328
288;1413
288;1475
288;1498
288;1734
851;88
851;889
851;1577
906;347
906;440
906;491
906;563
906;686
906;768
906;801
906;807
906;1059
906;1184
906;1691
949;320
949;443
949;686
949;943
949;1101
949;1233
949;1691
949;1725
1010;319
1010;510
1010;600
1010;781
1010;858
1010;1035
1010;1048
1010;1268
1010;1608
1340;74
1340;319
1340;326
1340;479
1340;491
1340;533
1340;726
1340;759
1340;1013
1340;1045
1340;1196
1340;1210
74;124
74;600
74;801
74;877
74;980
74;1169
74;1328
74;1412
74;1452
74;1595
89;88
89;90
89;91
89;103
89;347
89;781
89;801
89;836
89;1645
451;319
451;382
451;422
451;555
451;943
451;1161
451;1169
451;1191
451;1233
451;1253
747;199
747;201
747;326
747;400
747;877
747;1169
747;1301
747;1577
747;1672
977;439
977;725
977;807
977;1382
977;1475
977;1535
977;1630
977;1734
1124;90
1124;291
1124;533
1124;601
1124;686
1124;1257
1124;1452
1338;90
1338;104
1338;385
1338;479
1338;596
1338;783
1338;836
1338;980
1338;1020
1338;1024
1338;1417
1375;326
1375;385
1375;454
1375;548
1375;685
1375;686
1375;768
1375;980
1375;1045
1375;1131
1375;1475
1474;485
1474;708
1474;943
1474;1107
1474;1328
1474;1725
1608;479
1608;510
1608;677
1608;1020
1608;1045
1608;1059
1608;1122
1608;1498
1608;1646
1608;1695
1677;91
1677;360
1677;1020
1677;1122
1677;1155
1677;1191
1677;1415
124;116
124;510
124;591
124;675
124;776
124;836
124;1413
124;1538
124;1604
600;307
600;510
600;601
600;643
600;1023
600;1342
600;1468
600;1535
600;1604
600;1695
801;291
801;337
801;675
801;685
801;783
801;803
801;1035
801;1107
801;1270
801;1282
801;1339
877;103
877;200
877;316
877;406
877;485
877;510
877;549
877;595
877;686
877;1307
877;1606
980;200
980;406
980;443
980;533
980;547
980;601
980;645
980;858
980;941
980;1019
980;1577
980;1645
1169;88
1169;485
1169;807
1169;901
1169;1020
1169;1045
1169;1131
1169;1339
1169;1475
1328;439
1328;560
1328;563
1328;686
1328;759
1328;1606
1328;1630
1328;1695
1412;200
1412;443
1412;516
1412;555
1412;675
1412;1210
1412;1314
1412;1413
1412;1624
1412;1691
1412;1754
1452;199
1452;319
1452;347
1452;596
1452;645
1452;675
1452;759
1452;768
1452;1228
1452;1535
1595;289
1595;316
1595;348
1595;623
1595;776
1595;1003
1595;1019
1595;1300
1595;1301
1595;1415
1595;1498
1595;1557
1171;1025
1171;1157
1171;1200
1171;1542
1171;1547
1504;109
1504;157
1504;607
1504;1536
1504;1586
1504;1602
1531;449
1531;587
1531;794
1531;997
1531;1064
1531;1278
1531;1313
1531;1399
77;224
77;330
690;935
690;1401
690;1787
947;188
947;642
1450;188
1450;297
1450;497
1450;1401
1450;1784
224;452
224;777
224;954
224;1347
330;524
330;1005
316;348
316;533
316;574
316;1122
316;1131
316;1191
316;1473
316;1662
319;91
319;320
319;326
319;547
319;768
319;889
319;1122
319;1287
677;320
677;381
677;455
677;491
677;803
677;969
677;1122
677;1359
783;289
783;381
783;428
783;563
783;726
783;781
783;1218
783;1516
1035;291
1035;307
1035;326
1035;485
1035;1191
1035;1270
1035;1342
1035;1468
1035;1498
1035;1754
1415;326
1415;592
1415;645
1415;768
1415;1048
1415;1413
1772;334
1772;350
1772;403
1772;419
1772;503
1772;545
1772;903
1772;1114
1772;1284
1772;1324
1772;1344
1772;1548
1772;1752
79;80
79;166
79;331
79;395
79;644
79;937
80;617
80;1231
80;1510
166;213
166;331
166;700
166;744
166;875
166;1040
166;1443
166;1692
331;96
331;278
331;315
331;558
331;672
331;1149
331;1627
331;1692
395;1108
395;1555
395;1686
395;1687
395;1705
395;1785
644;238
644;251
644;255
644;324
644;398
644;589
644;617
644;657
644;681
644;817
644;1108
644;1188
644;1485
937;322
937;459
937;617
937;719
937;810
937;831
937;1195
937;1329
937;1755
617;566
617;609
617;700
617;1037
617;1694
1231;1245
1510;255
1510;374
1510;831
1510;1133
1510;1248
346;274
346;298
346;437
346;476
346;815
346;1098
346;1142
346;1271
346;1463
959;204
959;229
959;743
959;834
959;903
959;1058
959;1348
959;1372
959;1455
959;1671
959;1740
1182;220
1182;229
1182;741
1182;782
1182;1143
1182;1462
1386;441
1386;920
1386;1455
1386;1588
1386;1597
1386;1617
530;914
530;1033
530;1350
627;453
627;748
627;823
627;1361
627;1506
627;1628
84;450
84;674
84;1399
84;1426
139;113
139;140
139;668
323;463
323;607
323;663
323;1465
323;1611
405;158
405;409
405;1008
405;1744
475;433
475;1101
475;1390
475;1586
553;1038
553;1062
1611;663
1611;806
1611;1160
1611;1208
1611;1278
1611;1426
1611;1586
1611;1602
1611;1645
450;108
450;602
450;760
450;961
450;1064
450;1236
674;410
674;663
674;995
674;1313
674;1431
674;1536
674;1586
674;1668
1399;159
1399;1364
1399;1377
1426;410
1426;581
1426;663
1426;668
1426;879
1426;1038
1426;1236
1426;1566
1426;1744
92;329
92;420
92;753
92;780
92;782
92;1142
749;218
749;219
749;758
749;1302
749;1348
749;1670
749;1726
845;432
845;488
904;920
904;1080
904;1280
1142;219
1142;695
1142;1143
1142;1190
1142;1302
1142;1778
1280;411
1280;815
1280;1682
1476;1034
1476;1588
1476;1787
1768;1518
1768;1724
328;1326
1058;1462
1058;1710
1346;303
1346;420
1346;1093
1346;1098
1346;1424
1617;204
1617;557
1617;743
1617;1740
88;103
88;279
88;443
88;533
88;675
88;725
88;836
88;1268
88;1725
336;119
336;234
336;344
336;424
336;512
336;710
336;1472
336;1636
336;1790
368;118
368;369
368;1111
368;1555
368;1688
884;371
884;414
884;424
884;444
884;614
884;789
884;849
884;1056
884;1321
884;1411
884;1471
1130;294
1130;332
1130;407
1130;504
1130;821
1130;1155
1130;1514
1247;344
1247;376
1247;410
1247;688
1247;849
1247;1215
1247;1296
1247;1585
1247;1714
1296;120
1296;567
1296;657
1296;1051
1296;1079
1296;1467
1472;287
1472;396
1472;688
1472;702
1472;1118
1472;1277
1472;1555
1472;1576
103;104
103;592
103;1754
279;516
279;645
279;708
279;1307
279;1382
443;200
443;439
443;645
443;685
443;759
443;1023
443;1191
443;1268
443;1342
443;1538
533;555
533;1048
533;1604
533;1678
533;1734
675;289
675;337
675;428
675;555
675;592
675;682
675;768
675;1003
675;1019
675;1196
675;1230
725;91
725;406
725;440
725;592
725;726
725;1287
725;1577
836;347
836;574
836;592
836;728
836;759
836;808
836;969
836;1342
836;1359
1268;574
1268;759
1268;1090
1268;1359
1725;90
1725;686
1725;880
1725;1089
1725;1314
1725;1468
1725;1475
90;337
90;400
90;439
90;474
90;491
90;759
90;1754
91;880
91;1045
91;1359
91;1782
347;320
347;366
347;560
347;591
347;728
347;781
347;889
347;1604
781;307
781;708
781;807
781;880
1645;563
1645;645
1645;768
1645;943
1645;1301
1645;1342
337;381
337;400
337;510
337;560
337;682
337;941
337;1184
337;1382
337;1468
337;1782
400;291
400;307
400;381
400;1107
400;1669
439;165
439;440
439;479
439;685
439;943
439;1538
474;479
474;1691
491;320
491;326
491;427
491;440
491;444
491;560
491;574
491;623
491;708
491;891
491;1045
491;1287
491;1339
491;1382
491;1413
759;201
759;320
759;510
759;549
759;943
759;1023
759;1161
759;1191
759;1307
1754;289
1754;1013
1754;1089
1754;1282
1754;1287
1754;1301
1754;1475
880;485
880;574
880;601
880;686
880;1228
880;1385
1045;385
1045;547
1045;555
1045;1013
1045;1251
1045;1468
1359;645
1359;776
1359;808
1359;943
1359;1282
1359;1289
1359;1292
1359;1382
1359;1475
1359;1691
1782;406
1782;596
1782;1003
1782;1014
1782;1107
1782;1155
1782;1382
1782;1691
329;298
329;922
329;1289
329;1302
329;1682
420;274
420;431
420;599
753;411
753;1659
780;229
780;1026
780;1109
780;1190
780;1424
780;1462
780;1738
782;1143
782;1190
782;1295
782;1302
94;247
94;324
94;638
94;862
94;1435
94;1600
94;1634
95;144
95;1435
95;1508
96;322
96;817
96;1149
96;1524
96;1686
213;584
213;719
213;927
213;1125
213;1195
213;1621
1664;1018
1664;1322
1664;1524
1664;1639
1664;1731
247;280
247;752
247;1133
247;1435
247;1508
247;1627
324;374
324;441
324;538
324;927
324;1627
324;1703
638;738
638;1248
638;1639
638;1665
862;315
862;830
862;881
862;891
862;1037
862;1040
862;1322
862;1651
862;1687
862;1694
1435;144
1435;458
1435;728
1435;1128
1435;1648
1600;1195
1600;1443
1600;1627
1634;458
1634;723
1634;1508
1634;1556
1634;1653
1634;1721
144;275
144;1414
144;1687
1508;278
1508;499
1508;751
1508;817
1508;1336
322;128
322;345
322;1018
322;1125
322;1414
322;1513
322;1694
322;1736
817;744
817;1513
1149;1513
1149;1642
1524;751
1524;831
1524;1117
1524;1621
1524;1639
1686;128
1686;459
1686;700
1686;1037
1686;1639
1686;1731
98;205
98;587
98;823
98;876
149;497
149;588
149;1326
149;1376
809;735
809;788
